node_id,node_kind,outcome,is_combat,profile_count,mean_visit_probability,std_visit_probability,min_visit_probability,max_visit_probability,range_visit_probability,min_visit_profile,max_visit_profile,mean_expected_visits,range_expected_visits
163,narrative,,false,27,0.0381664557245,0.0471946876509,0.000159360378474,0.17076755526,0.170608194882,reckless_noble_physical,cautious_selfish_physical,0.0381664557245,0.170608194882
164,narrative,,false,27,3.14917330574e-05,3.11643269237e-05,1.98262711581e-07,0.000110393532414,0.000110195269702,cautious_selfish_physical,reckless_noble_tactical,3.14917330574e-05,0.000110195269702
165,narrative,,false,27,0.0163797263094,0.00772796156452,0.00536560826934,0.0315410365096,0.0261754282403,reckless_selfish_tactical,cautious_neutral_physical,0.0163797263094,0.0261754282403
166,narrative,,false,27,0.00802010072564,0.00512557636489,0.00150087271211,0.020350722821,0.0188498501089,cautious_noble_physical,reckless_neutral_tactical,0.00802010072564,0.0188498501089
167,narrative,,false,27,0.274732275729,0.0907424778677,0.166871547649,0.436660807904,0.269789260255,reckless_noble_tactical,cautious_selfish_physical,0.274732275729,0.269789260255
168,narrative,,false,27,0.142209438408,0.0881346708315,0.0280789596157,0.327393691338,0.299314731722,reckless_noble_neutral,cautious_selfish_physical,0.142209438408,0.299314731722
169,narrative,,true,27,0.00982250213407,0.00743865685014,0.00124660425196,0.0241712484942,0.0229246442422,reckless_selfish_physical,neutral_noble_tactical,0.00982250213407,0.0229246442422
170,narrative,,true,27,0.278068245034,0.0548832655277,0.188536475059,0.38231770707,0.193781232011,cautious_noble_tactical,cautious_selfish_physical,0.278068245034,0.193781232011
171,narrative,,false,27,0.0493983917086,0.0326485205606,0.00970898319517,0.13093808031,0.121229097115,reckless_noble_neutral,cautious_noble_physical,0.0493983917086,0.121229097115
172,narrative,,false,27,0.00436092666163,0.0042224168793,2.13737077867e-05,0.0149260754183,0.0149047017105,cautious_selfish_physical,reckless_noble_tactical,0.00436092666163,0.0149047017105
173,narrative,,false,27,0.00287026674992,0.00341417144014,1.71910835239e-05,0.0109870032606,0.0109698121771,cautious_noble_physical,reckless_selfish_tactical,0.00287026674992,0.0109698121771
174,narrative,,false,27,0.012836809339,0.00633080699962,0.00363716313448,0.0230382692482,0.0194011061137,reckless_selfish_tactical,neutral_selfish_physical,0.012836809339,0.0194011061137
175,narrative,,false,27,0.0209912666333,0.0110500185172,0.00581946101516,0.0418877622695,0.0360683012543,reckless_selfish_tactical,neutral_selfish_physical,0.0209912666333,0.0360683012543
176,narrative,,false,27,0.0338658687322,0.0301240298816,0.00173230957788,0.114837187591,0.113104878013,cautious_selfish_physical,neutral_noble_tactical,0.0338658687322,0.113104878013
177,narrative,,false,27,0.00766645054532,0.00524411664522,0.000997283401568,0.0174918276253,0.0164945442237,reckless_selfish_physical,cautious_noble_tactical,0.00766645054532,0.0164945442237
178,narrative,,false,27,0.137366137865,0.0453712389338,0.0834357738244,0.218330403952,0.134894630128,reckless_noble_tactical,cautious_selfish_physical,0.137366137865,0.134894630128
179,narrative,,false,27,0.0294386206108,0.0171629421528,0.00692014805211,0.0630724749409,0.0561523268888,reckless_selfish_tactical,cautious_noble_physical,0.0294386206108,0.0561523268888
180,narrative,,true,27,0.03825120579,0.0149031659655,0.015330309341,0.0607456999444,0.0454153906034,reckless_selfish_tactical,cautious_neutral_physical,0.03825120579,0.0454153906034
181,narrative,,false,27,0.0163797263094,0.00772796156452,0.00536560826934,0.0315410365096,0.0261754282403,reckless_selfish_tactical,cautious_neutral_physical,0.0163797263094,0.0261754282403
182,narrative,,false,27,0.0104956333166,0.00552500925859,0.00290973050758,0.0209438811348,0.0180341506272,reckless_selfish_tactical,neutral_selfish_physical,0.0104956333166,0.0180341506272
183,narrative,,false,27,0.143985406486,0.0443532496978,0.0685533910084,0.233063604491,0.164510213483,reckless_noble_tactical,neutral_selfish_physical,0.143985406486,0.164510213483
184,narrative,,false,27,0.0144797396868,0.00802574769804,0.004098543246,0.0340898681106,0.0299913248646,reckless_noble_tactical,cautious_selfish_physical,0.0144797396868,0.0299913248646
185,preterminal,death,false,27,0.0245159944355,0.0197326724866,0.00123579240784,0.0595655804762,0.0583297880684,cautious_noble_physical,reckless_selfish_tactical,0.0245159944355,0.0583297880684
186,narrative,,false,27,0.0584061540981,0.0494089320398,0.00353888888889,0.145911111111,0.142372222222,cautious_selfish_tactical,reckless_noble_physical,0.0584061540981,0.142372222222
187,narrative,,false,27,0.0101572916667,0.00635229571251,0.00098,0.0277666666667,0.0267866666667,reckless_selfish_physical,neutral_noble_tactical,0.0101572916667,0.0267866666667
188,narrative,,false,27,0.145695865194,0.117023625992,0.0161505201227,0.406151600008,0.390001079885,reckless_noble_neutral,cautious_selfish_physical,0.145695865194,0.390001079885
189,narrative,,false,27,0.00244186533984,0.00223995216144,2.2394658562e-05,0.00779340151175,0.00777100685319,cautious_selfish_physical,reckless_noble_tactical,0.00244186533984,0.00777100685319
190,narrative,,false,27,0.0293002605808,0.0281352995569,0.00397649590627,0.12494562061,0.120969124704,reckless_selfish_tactical,cautious_noble_physical,0.0293002605808,0.120969124704
191,narrative,,true,27,0.0224563585763,0.0215506155486,0.00045304371485,0.0742954466228,0.0738424029079,reckless_noble_physical,cautious_selfish_neutral,0.0224563585763,0.0738424029079
192,narrative,,false,27,0.0730332683151,0.0304411396609,0.0306988750889,0.140290800333,0.109591925244,cautious_selfish_tactical,cautious_noble_physical,0.0730332683151,0.109591925244
193,narrative,,false,27,0.0454923309645,0.0470250723937,0.00029548708262,0.163569022666,0.163273535583,cautious_selfish_tactical,reckless_noble_physical,0.0454923309645,0.163273535583
194,narrative,,false,27,0.179997755956,0.11888410148,0.0142692176248,0.39124739835,0.376978180725,cautious_selfish_tactical,reckless_noble_physical,0.179997755956,0.376978180725
195,narrative,,false,27,0.0200557929695,0.00903662403561,0.00835486659259,0.0368084805926,0.028453614,cautious_noble_physical,reckless_selfish_tactical,0.0200557929695,0.028453614
196,narrative,,false,27,0.0315356538224,0.0170119879357,0.00385888630582,0.0629671485583,0.0591082622525,reckless_selfish_tactical,neutral_noble_physical,0.0315356538224,0.0591082622525
197,narrative,,false,27,0.00436092666163,0.0042224168793,2.13737077867e-05,0.0149260754183,0.0149047017105,cautious_selfish_physical,reckless_noble_tactical,0.00436092666163,0.0149047017105
198,narrative,,false,27,0.013298108804,0.00701393579424,0.00143410297413,0.0251277344628,0.0236936314887,reckless_noble_physical,cautious_selfish_physical,0.013298108804,0.0236936314887
199,narrative,,false,27,0.0355642106938,0.0239194096183,0.00400869728144,0.089183907622,0.0851752103406,cautious_selfish_physical,neutral_noble_tactical,0.0355642106938,0.0851752103406
200,narrative,,false,27,0.284418876817,0.176269341663,0.0561579192315,0.654787382676,0.598629463444,reckless_noble_neutral,cautious_selfish_physical,0.284418876817,0.598629463444
201,narrative,,false,27,0.108472776421,0.0100038706104,0.0949773904681,0.120627970656,0.0256505801879,reckless_noble_physical,cautious_selfish_physical,0.220099938244,0.028728058002
202,narrative,,false,27,0.0238428009236,0.0246867965595,0.000565826450399,0.0956474758838,0.0950816494334,cautious_selfish_physical,reckless_noble_physical,0.0238428009236,0.0950816494334
203,narrative,,false,27,0.00176705112974,0.000935683844072,0.000261320451318,0.00347237670778,0.00321105625646,reckless_noble_physical,neutral_noble_tactical,0.00176705112974,0.00321105625646
204,narrative,,false,27,5.25401479274e-05,5.11634750287e-05,5.28700564217e-07,0.00018398922069,0.000183460520126,cautious_selfish_physical,reckless_noble_tactical,5.25401479274e-05,0.000183460520126
205,narrative,,false,27,0.00960272435223,0.00747243460917,0.00183963712092,0.0233637307478,0.0215240936269,reckless_selfish_tactical,cautious_neutral_physical,0.00960272435223,0.0215240936269
206,narrative,,false,27,0.000105080295855,0.000102326950057,1.05740112843e-06,0.00036797844138,0.000366921040252,cautious_selfish_physical,reckless_noble_tactical,0.000105080295855,0.000366921040252
207,narrative,,false,27,0.0862623144679,0.00196023771661,0.0827160952438,0.0880025907183,0.0052864954745,reckless_noble_physical,cautious_selfish_physical,0.0862623144679,0.0052864954745
208,narrative,,true,27,0.179997755956,0.11888410148,0.0142692176248,0.39124739835,0.376978180725,cautious_selfish_tactical,reckless_noble_physical,0.179997755956,0.376978180725
209,narrative,,false,27,0.0504533705239,0.0304421897562,0.0120496766994,0.116245120816,0.104195444117,reckless_selfish_physical,cautious_noble_tactical,0.0504533705239,0.104195444117
210,narrative,,false,27,0.00542780546941,0.00558045894566,0.000714368874503,0.0195359759537,0.0188216070792,cautious_selfish_tactical,cautious_selfish_physical,0.00542780546941,0.0188216070792
211,narrative,,false,27,0.0081940293563,0.00836130180214,0.000171910835239,0.0274675081514,0.0272955973162,cautious_noble_physical,reckless_selfish_tactical,0.0081940293563,0.0272955973162
212,narrative,,false,27,0.0163797263094,0.00772796156452,0.00536560826934,0.0315410365096,0.0261754282403,reckless_selfish_tactical,cautious_neutral_physical,0.0163797263094,0.0261754282403
213,narrative,,false,27,0.326464948665,0.037137554173,0.277381171987,0.392666717765,0.115285545778,reckless_noble_tactical,cautious_selfish_physical,0.326464948665,0.115285545778
214,narrative,,false,27,0.02603125,0.0127526559734,0.0104125,0.04165,0.0312375,cautious_selfish_physical,reckless_selfish_physical,0.0347083333333,0.04165
215,narrative,,false,27,0.0619517578913,0.0158079668511,0.0334288065844,0.0924395061728,0.0590106995884,reckless_noble_physical,neutral_selfish_tactical,0.0619517578913,0.0590106995884
216,narrative,,false,27,0.0586706124468,0.0182506319128,0.0185509493554,0.0896940107956,0.0711430614402,cautious_selfish_physical,neutral_noble_tactical,0.0586706124468,0.0711430614402
217,narrative,,false,27,0.0893419241057,0.0741191099902,0.0032267316918,0.215133143401,0.211906411709,reckless_noble_physical,cautious_noble_neutral,0.0893419241057,0.211906411709
218,narrative,,false,27,0.0260262037823,0.0267376598735,0.00145486525379,0.0854125791675,0.0839577139137,reckless_selfish_tactical,cautious_noble_physical,0.0260262037823,0.0839577139137
219,preterminal,death,false,27,0.017578796676,0.00596506945657,0.00833186131443,0.0289604511109,0.0206285897965,reckless_selfish_physical,reckless_noble_tactical,0.017578796676,0.0206285897965
220,narrative,,true,27,0.0470742041453,0.0296730079233,0.0116343307362,0.117464056663,0.105829725927,cautious_selfish_tactical,neutral_selfish_physical,0.0470742041453,0.105829725927
221,narrative,,false,27,0.044460804491,0.0570294945371,0.000423785200832,0.188884017842,0.188460232641,reckless_selfish_tactical,cautious_selfish_physical,0.044460804491,0.188460232641
222,narrative,,false,27,0.375,0.0612372435696,0.3,0.45,0.15,reckless_selfish_physical,cautious_selfish_physical,0.375,0.15
223,narrative,,false,27,0.035339667806,0.024423208212,0.00581946101516,0.0854125791675,0.0795931181523,reckless_selfish_tactical,cautious_noble_physical,0.035339667806,0.0795931181523
224,narrative,,false,27,0.0670805422205,0.0467411360909,0.0029705888646,0.150095174174,0.147124585309,cautious_selfish_physical,reckless_noble_tactical,0.0670805422205,0.147124585309
225,narrative,,false,27,0.02088625,0.012476972289,0.0049,0.04165,0.03675,reckless_selfish_physical,neutral_selfish_tactical,0.02088625,0.03675
226,narrative,,false,27,0.0253204472044,0.0154767195102,0.0020977037037,0.0449393315266,0.0428416278229,cautious_noble_tactical,reckless_selfish_physical,0.0253204472044,0.0428416278229
227,narrative,,true,27,9.89044161117e-05,0.000103444351328,1.88493491899e-07,0.000333487761119,0.000333299267627,cautious_selfish_tactical,reckless_noble_physical,9.89044161117e-05,0.000333299267627
228,narrative,,false,27,0.0457188459019,0.0183947574736,0.0206888888889,0.0786722222222,0.0579833333333,reckless_noble_physical,neutral_selfish_tactical,0.0457188459019,0.0579833333333
229,narrative,,true,27,0.125,0.0612372435696,0.05,0.2,0.15,cautious_selfish_physical,reckless_selfish_physical,0.125,0.15
230,narrative,,false,27,0.00352788240896,0.00499153737544,7.27141653844e-05,0.0221983876753,0.0221256735099,reckless_selfish_tactical,cautious_noble_physical,0.00352788240896,0.0221256735099
231,narrative,,true,27,0.005101866619,0.00226405887868,0.000836560068245,0.00833703891423,0.00750047884599,reckless_noble_physical,neutral_noble_tactical,0.005101866619,0.00750047884599
232,narrative,,false,27,0.00730498120358,0.00256998459733,0.00367927424183,0.0116818653739,0.00800259113207,reckless_selfish_tactical,cautious_neutral_physical,0.00730498120358,0.00800259113207
233,narrative,,false,27,5.25401479274e-05,5.11634750287e-05,5.28700564217e-07,0.00018398922069,0.000183460520126,cautious_selfish_physical,reckless_noble_tactical,5.25401479274e-05,0.000183460520126
234,preterminal,death,false,27,0.0717013796239,0.0443476958259,0.015534730234,0.186094081946,0.170559351712,reckless_noble_tactical,cautious_selfish_physical,0.0717013796239,0.170559351712
235,narrative,,false,27,0.176957021893,0.131684628866,0.00692923831153,0.417267914963,0.410338676651,cautious_selfish_physical,reckless_noble_physical,0.176957021893,0.410338676651
236,narrative,,false,27,0.00401005036282,0.00256278818245,0.000750436356053,0.0101753614105,0.00942492505445,cautious_noble_physical,reckless_neutral_tactical,0.00401005036282,0.00942492505445
237,narrative,,false,27,0.0975471284512,0.0690598892801,0.012929751659,0.227087767396,0.214158015737,reckless_noble_neutral,cautious_neutral_physical,0.0975471284512,0.214158015737
238,narrative,,false,27,0.0853389707985,0.00924978276529,0.0731502883109,0.0967133875523,0.0235630992414,reckless_noble_physical,cautious_selfish_physical,0.135332995554,0.039040027955
239,narrative,,false,27,0.0105879076299,0.00755546284584,0.000412764585862,0.0303214924527,0.0299087278668,cautious_selfish_physical,neutral_noble_tactical,0.0105879076299,0.0299087278668
240,narrative,,false,27,5.25401479274e-05,5.11634750287e-05,5.28700564217e-07,0.00018398922069,0.000183460520126,cautious_selfish_physical,reckless_noble_tactical,5.25401479274e-05,0.000183460520126
241,narrative,,false,27,0.0683797662522,0.0545845818387,0.00609756097561,0.2,0.193902439024,reckless_selfish_physical,cautious_noble_tactical,0.0683797662522,0.193902439024
242,narrative,,false,27,0.0160402014513,0.0102511527298,0.00300174542421,0.040701445642,0.0376997002178,cautious_noble_physical,reckless_neutral_tactical,0.0160402014513,0.0376997002178
243,narrative,,false,27,0.0416824964123,0.0112180239043,0.0203931131255,0.056833512455,0.0364403993295,reckless_selfish_physical,neutral_noble_tactical,0.0416824964123,0.0364403993295
244,narrative,,false,27,0.00409701467815,0.00418065090108,8.59554176193e-05,0.0137337540757,0.0136477986581,cautious_noble_physical,reckless_selfish_tactical,0.00409701467815,0.0136477986581
245,narrative,,false,27,0.0117596080299,0.0166384579181,0.000242380551281,0.0739946255844,0.0737522450331,reckless_selfish_tactical,cautious_noble_physical,0.0117596080299,0.0737522450331
246,narrative,,true,27,0.00523520607639,0.00506892782629,2.56587128292e-05,0.0179184578851,0.0178927991723,cautious_selfish_physical,reckless_noble_tactical,0.00523520607639,0.0178927991723
247,narrative,,false,27,0.0275350081815,0.0250676882254,0.000855749239161,0.093541054668,0.0926853054288,reckless_noble_physical,cautious_selfish_physical,0.0275350081815,0.0926853054288
248,narrative,,false,27,0.11912585335,0.0481022520268,0.0513325504,0.185484193214,0.134151642814,cautious_noble_physical,reckless_selfish_tactical,0.11912585335,0.134151642814
249,narrative,,false,27,0.0177922072308,0.0107321997661,0.00478843175092,0.0415017660344,0.0367133342835,cautious_selfish_physical,reckless_noble_tactical,0.0177922072308,0.0367133342835
250,narrative,,false,27,0.08323875,0.0502808409088,0.02205,0.1617,0.13965,cautious_selfish_tactical,reckless_selfish_physical,0.08323875,0.13965
251,narrative,,false,27,0.031287629018,0.0202135635495,0.00498641700784,0.0688530199357,0.0638666029279,reckless_selfish_physical,cautious_neutral_neutral,0.031287629018,0.0638666029279
252,narrative,,false,27,0.320008544005,0.0474284778748,0.256130041152,0.378278009259,0.122147968107,reckless_noble_physical,cautious_selfish_physical,0.320008544005,0.122147968107
253,narrative,,true,27,0.0487247600673,0.0474496942698,0.000689722109323,0.14176418323,0.141074461121,cautious_selfish_tactical,reckless_noble_physical,0.0487247600673,0.141074461121
254,narrative,,false,27,0.0884785109466,0.0658423144334,0.00346461915577,0.208633957482,0.205169338326,cautious_selfish_physical,reckless_noble_physical,0.0884785109466,0.205169338326
255,narrative,,true,27,0.212433399631,0.158084788555,0.00831841333918,0.500921866703,0.492603453364,cautious_selfish_physical,reckless_noble_physical,0.212433399631,0.492603453364
256,narrative,,false,27,0.0548732927672,0.0389447137171,0.00256883806196,0.125098816621,0.122529978559,cautious_selfish_physical,reckless_noble_neutral,0.0548732927672,0.122529978559
257,narrative,,false,27,0.0230740204224,0.0229440151457,0.00113327659269,0.0825663192102,0.0814330426175,reckless_selfish_physical,cautious_noble_tactical,0.0230740204224,0.0814330426175
258,narrative,,false,27,0.0212557740912,0.0142373952342,0.00314717855251,0.045423262003,0.0422760834505,cautious_selfish_tactical,reckless_noble_physical,0.0212557740912,0.0422760834505
259,preterminal,death,false,27,0.00143513337496,0.00170708572007,8.59554176193e-06,0.00549350163028,0.00548490608852,cautious_noble_physical,reckless_selfish_tactical,0.00143513337496,0.00548490608852
260,narrative,,true,27,0.0282343530129,0.0399482783148,0.000581946101516,0.177658164668,0.177076218566,reckless_selfish_tactical,cautious_noble_physical,0.0282343530129,0.177076218566
261,narrative,,false,27,0.158248039762,0.0831140810598,0.0231691636398,0.296474823029,0.273305659389,reckless_noble_tactical,neutral_selfish_physical,0.158248039762,0.273305659389
262,narrative,,false,27,0.0275350081815,0.0250676882254,0.000855749239161,0.093541054668,0.0926853054288,reckless_noble_physical,cautious_selfish_physical,0.0275350081815,0.0926853054288
263,narrative,,false,27,0.0768302666965,0.0172059678567,0.0558364369211,0.102202339507,0.0463659025859,cautious_selfish_physical,reckless_noble_physical,0.0768302666965,0.0463659025859
264,narrative,,false,27,0.51316626821,0.0789238251126,0.385014161392,0.710443971744,0.325429810352,neutral_noble_tactical,cautious_selfish_physical,0.51316626821,0.325429810352
265,narrative,,false,27,0.170658701225,0.120820276295,0.0226206005273,0.397290049059,0.374669448532,reckless_noble_neutral,cautious_neutral_physical,0.170658701225,0.374669448532
266,narrative,,false,27,0.0279781153935,0.0249758731902,0.00207684268376,0.0894110670728,0.087334224389,reckless_selfish_physical,cautious_noble_tactical,0.0279781153935,0.087334224389
267,narrative,,false,27,0.062036832211,0.0529264158528,0.00126212121212,0.161551515152,0.16028939394,cautious_noble_physical,reckless_selfish_tactical,0.062036832211,0.16028939394
268,narrative,,false,27,0.0498466021506,0.0337026776685,0.00984674518978,0.117738883141,0.107892137951,reckless_selfish_physical,cautious_noble_tactical,0.0498466021506,0.107892137951
269,narrative,,false,27,0.0519454948989,0.0325634936549,0.00918474267218,0.125588416845,0.116403674173,cautious_selfish_tactical,cautious_selfish_physical,0.0519454948989,0.116403674173
270,narrative,,false,27,0.0040697755664,0.0037332536024,3.73244309366e-05,0.0129890025196,0.0129516780887,cautious_selfish_physical,reckless_noble_tactical,0.0040697755664,0.0129516780887
271,preterminal,death,false,27,4.11936893105e-05,4.30845723281e-05,7.85075393758e-08,0.000138897652506,0.000138819144967,cautious_selfish_tactical,reckless_noble_physical,4.11936893105e-05,0.000138819144967
272,narrative,,false,27,0.290329503372,0.0751135840951,0.204787908046,0.405355190476,0.20056728243,reckless_noble_neutral,cautious_selfish_tactical,0.290329503372,0.20056728243
273,narrative,,false,27,0.0791490560085,0.0680194945929,0.0085592923584,0.233835461608,0.22527616925,reckless_selfish_tactical,cautious_selfish_physical,0.0791490560085,0.22527616925
274,narrative,,false,27,0.00316695650633,0.00186372884936,0.000380591896471,0.00708802728,0.00670743538353,cautious_noble_tactical,neutral_selfish_physical,0.00316695650633,0.00670743538353
275,narrative,,false,27,0.25,0,0.25,0.25,0,cautious_selfish_physical,cautious_selfish_physical,0.25,0
276,narrative,,false,27,0.0585386811455,0.0207415719493,0.0279979644512,0.09980782875,0.0718098642988,reckless_noble_tactical,cautious_selfish_physical,0.0585386811455,0.0718098642988
277,narrative,,false,27,0.0424416869397,0.0185881957554,0.0170034705166,0.0656074418152,0.0486039712986,cautious_noble_tactical,reckless_selfish_neutral,0.0424416869397,0.0486039712986
278,narrative,,false,27,0.040587725136,0.0395255953266,0.000574538517066,0.11808956463,0.117515026113,cautious_selfish_tactical,reckless_noble_physical,0.040587725136,0.117515026113
279,narrative,,false,27,0.0298234382682,0.0169230231785,0.00577538461538,0.0614145,0.0556391153846,reckless_noble_physical,neutral_selfish_tactical,0.0298234382682,0.0556391153846
280,narrative,,false,27,0.174696327713,0.101421091257,0.0317026444734,0.358587642493,0.32688499802,reckless_noble_tactical,cautious_selfish_physical,0.174696327713,0.32688499802
281,narrative,,false,27,0.299531395885,0.0373639852923,0.245453846154,0.348091428571,0.102637582417,reckless_noble_physical,cautious_selfish_tactical,0.299531395885,0.102637582417
282,narrative,,false,27,0.00833704852144,0.00733925489138,0.00207166973606,0.0273503663351,0.025278696599,cautious_selfish_tactical,cautious_selfish_physical,0.00833704852144,0.025278696599
283,narrative,,true,27,0.0748886825691,0.0412811025075,0.0224073344948,0.159756428571,0.137349094076,reckless_noble_tactical,cautious_selfish_physical,0.0748886825691,0.137349094076
284,narrative,,false,27,0.0778646860656,0.0448052243797,0.0211922722833,0.162196947071,0.141004674788,reckless_selfish_physical,cautious_noble_tactical,0.0778646860656,0.141004674788
285,narrative,,false,27,0.0355841554321,0.0160108166419,0.01,0.07,0.06,cautious_selfish_tactical,cautious_noble_physical,0.0355841554321,0.06
286,preterminal,death,false,27,0.0205974264958,0.0163719747654,0.00103051259602,0.0517526049631,0.0507220923671,cautious_selfish_tactical,reckless_noble_physical,0.0205974264958,0.0507220923671
287,narrative,,false,27,0.0473870477698,0.00836965942061,0.0373749030556,0.0615198562625,0.0241449532069,reckless_noble_physical,cautious_selfish_physical,0.0473870477698,0.0241449532069
288,narrative,,false,27,0.110177140634,0.0473348743728,0.0427451989349,0.206315956491,0.163570757556,reckless_selfish_physical,cautious_noble_tactical,0.110177140634,0.163570757556
289,narrative,,false,27,0.00833704852144,0.00733925489138,0.00207166973606,0.0273503663351,0.025278696599,cautious_selfish_tactical,cautious_selfish_physical,0.00833704852144,0.025278696599
290,narrative,,false,27,0.0112498907748,0.00918767871581,0.0015981092508,0.0290928015195,0.0274946922687,cautious_noble_tactical,reckless_selfish_physical,0.0139036807069,0.0404026303155
291,narrative,,false,27,0.0520625,0.0255053119467,0.020825,0.0833,0.062475,cautious_selfish_physical,reckless_selfish_physical,0.0520625,0.062475
292,preterminal,death,false,27,0.00401005036282,0.00256278818245,0.000750436356053,0.0101753614105,0.00942492505445,cautious_noble_physical,reckless_neutral_tactical,0.00401005036282,0.00942492505445
293,narrative,,false,27,0.168651629633,0.0507042251288,0.04666,0.23416,0.1875,cautious_selfish_physical,cautious_noble_tactical,0.168651629633,0.1875
294,narrative,,false,27,0.0117596080299,0.0166384579181,0.000242380551281,0.0739946255844,0.0737522450331,reckless_selfish_tactical,cautious_noble_physical,0.0117596080299,0.0737522450331
295,narrative,,false,27,0.0424416869397,0.0185881957554,0.0170034705166,0.0656074418152,0.0486039712986,cautious_noble_tactical,reckless_selfish_neutral,0.0424416869397,0.0486039712986
296,narrative,,false,27,0.00817393599915,0.00621689122848,0.000230928415462,0.0221288868046,0.0218979583891,cautious_selfish_physical,neutral_noble_tactical,0.00817393599915,0.0218979583891
297,narrative,,false,27,0.0202536124686,0.00589114326183,0.0117850046296,0.0277473809524,0.0159623763228,cautious_noble_tactical,reckless_selfish_tactical,0.0202536124686,0.0159623763228
298,narrative,,false,27,0.145164751686,0.0375567920474,0.102393954023,0.202677595238,0.100283641215,reckless_noble_neutral,cautious_selfish_tactical,0.145164751686,0.100283641215
299,narrative,,false,27,0.000162791022656,0.000149330144096,1.49297723746e-06,0.000519560100783,0.000518067123546,cautious_selfish_physical,reckless_noble_tactical,0.000162791022656,0.000518067123546
300,narrative,,false,27,0.0595629266749,0.0240511260134,0.0256662752,0.0927420966071,0.0670758214071,cautious_noble_physical,reckless_selfish_tactical,0.0595629266749,0.0670758214071
301,narrative,,false,27,0.0694166666668,0.0340070825958,0.0277666666667,0.111066666667,0.0833000000003,cautious_selfish_physical,reckless_selfish_physical,0.0694166666668,0.0833000000003
302,narrative,,false,27,0.0508345077601,0.0228725952027,0.0142857142857,0.1,0.0857142857143,cautious_selfish_tactical,cautious_noble_physical,0.0508345077601,0.0857142857143
303,narrative,,false,27,0.195094256902,0.13811977856,0.0258595033179,0.454175534792,0.428316031474,reckless_noble_neutral,cautious_neutral_physical,0.195094256902,0.428316031474
304,narrative,,false,27,0.0517688921496,0.0233431284951,0.0120271415833,0.0994820650407,0.0874549234574,cautious_noble_tactical,reckless_selfish_physical,0.0517688921496,0.0874549234574
305,narrative,,false,27,0.208735512879,0.0201112275947,0.184309117241,0.243213114286,0.058903997045,reckless_noble_neutral,cautious_selfish_tactical,0.208735512879,0.058903997045
306,preterminal,death,false,27,0.157132249728,0.0775658190794,0.0302535312843,0.328824640544,0.29857110926,reckless_noble_tactical,neutral_selfish_tactical,0.157132249728,0.29857110926
307,narrative,,false,27,0.0756886308028,0.0396834378418,0.0161680070061,0.143670529589,0.127502522583,cautious_noble_tactical,reckless_selfish_physical,0.0756886308028,0.127502522583
308,narrative,,false,27,0.000105080295855,0.000102326950057,1.05740112843e-06,0.00036797844138,0.000366921040252,cautious_selfish_physical,reckless_noble_tactical,0.000105080295855,0.000366921040252
309,preterminal,death,false,27,0.0771980731583,0.0467242550554,0.0222637362637,0.173723653061,0.151459916797,reckless_noble_physical,cautious_selfish_tactical,0.0771980731583,0.151459916797
310,narrative,,false,27,0.00940401628581,0.00785242774772,0.00214310662351,0.0293039639305,0.027160857307,cautious_selfish_tactical,cautious_selfish_physical,0.00940401628581,0.027160857307
311,narrative,,false,27,0.140686687615,0.055197355886,0.067328,0.209025714286,0.141697714286,cautious_noble_physical,reckless_selfish_tactical,0.140686687615,0.141697714286
312,narrative,,false,27,0.000162791022656,0.000149330144096,1.49297723746e-06,0.000519560100783,0.000518067123546,cautious_selfish_physical,reckless_noble_tactical,0.000162791022656,0.000518067123546
313,narrative,,false,27,0.0224454312078,0.0220874308942,0.0003397268,0.0642913654634,0.0639516386634,cautious_noble_tactical,reckless_selfish_physical,0.0224454312078,0.0639516386634
314,narrative,,false,27,0.0268686179595,0.0224355078507,0.00612316178145,0.08372561123,0.0776024494485,cautious_selfish_tactical,cautious_selfish_physical,0.0268686179595,0.0776024494485
315,narrative,,false,27,0.0330272851192,0.0223343855438,0.00475938027315,0.0680725829894,0.0633132027163,cautious_noble_physical,reckless_selfish_tactical,0.0330272851192,0.0633132027163
316,narrative,,false,27,0.00735133003003,0.00432619956439,0.000883452814118,0.01645315548,0.0155697026659,cautious_noble_tactical,neutral_selfish_physical,0.00735133003003,0.0155697026659
317,narrative,,false,27,0.017578796676,0.00596506945657,0.00833186131443,0.0289604511109,0.0206285897965,reckless_selfish_physical,reckless_noble_tactical,0.017578796676,0.0206285897965
318,narrative,,false,27,0.0546577534554,0.0547724426419,0.00693686572046,0.191948808655,0.185011942935,reckless_selfish_tactical,cautious_selfish_physical,0.0546577534554,0.185011942935
319,narrative,,false,27,0.231630848114,0.0457177601846,0.157050883724,0.318470649989,0.161419766265,cautious_noble_tactical,cautious_selfish_physical,0.231630848114,0.161419766265
320,narrative,,false,27,0.136632528476,0.10783709318,0.00372659627438,0.331284361788,0.327557765514,cautious_selfish_tactical,reckless_noble_physical,0.136632528476,0.327557765514
321,narrative,,false,27,0.0498487954278,0.0497719722003,0.00330853496435,0.188416874695,0.185108339731,reckless_noble_tactical,cautious_selfish_physical,0.0498487954278,0.185108339731
322,narrative,,false,27,0.0135746099714,0.00798855057591,0.00163134117647,0.0303816,0.0287502588235,cautious_noble_tactical,neutral_selfish_physical,0.0135746099714,0.0287502588235
