edge_id,source_id,target_id,transition_kind,neutral_compiled_weight,neutral_expected_flow,balanced_mean_expected_flow,expected_flow_range,neutral_expected_flow_given_death,neutral_expected_flow_given_win,neutral_win_minus_death_expected_flow
e0221,120,171,profile_choice,0.333333333333,0.0159257127416,0.0100283406053,0.018358381931,0.00930155189348,0.0645899064693,0.0552883545758
e0222,120,54,profile_choice,0.333333333333,0.0159257127416,0.0118174383033,0.0237925566653,0.0180935177485,0,-0.0180935177485
e0223,121,342,profile_choice,0.333333333333,0.0683841796875,0.0656603718018,0.0533643281971,0.0702646501544,0.0545693612978,-0.0156952888566
e0224,121,309,profile_choice,0.333333333333,0.0683841796875,0.0771980731583,0.151459916797,0.0776926212955,0,-0.0776926212955
e0225,121,283,profile_choice,0.333333333333,0.0683841796875,0.0748886825691,0.137349094076,0.0702646501544,0.0545693612978,-0.0156952888566
e0226,122,206,forced,1,5.11607110233e-05,5.25401479274e-05,0.000183460520126,2.5836802106e-05,0.000237202028219,0.000211365226113
e0227,123,304,profile_choice,0.5,0.0569640216797,0.0517688921496,0.0874549234574,0.0572899823981,0.0545693612978,-0.0027206211003
e0228,123,2,profile_choice,0.5,0.0569640216797,0.0653084701414,0.1680147825,0.0572899823981,0.0545693612978,-0.0027206211003
e0229,124,211,profile_choice,0.5,0.00193166788737,0.00386857505132,0.0129086951054,0.00195015087192,0.00179588321044,-0.00015426766148
e0230,124,106,profile_choice,0.5,0.00193166788737,0.00144012756561,0.00309467689072,0.00191522868863,0.00205243795478,0.00013720926615
e0231,125,301,kai,0.5,0.0694166666667,0.0694166666668,0.0833000000003,0.0686018208218,0.0754029065789,0.0068010857571
e0232,125,27,profile_choice,0.25,0.0347083333333,0.0347083333333,0.04165,0.0343009104109,0.0377014532894,0.0034005428785
e0233,125,214,profile_choice,0.25,0.0347083333333,0.0347083333333,0.04165,0.0343009104109,0.0377014532894,0.0034005428785
e0234,126,46,profile_choice,0.5,0.0180990656252,0.0163478719983,0.0437959167783,0.0116067759146,0.0657944721012,0.0541876961866
e0235,126,143,profile_choice,0.5,0.0180990656252,0.0142855676312,0.0424103462855,0.00914025562797,0.0839146874482,0.0747744318202
e0236,127,Death,outcome,1,0.0189364715004,0.0212557740912,0.0422760834505,0.0215141004203,0,-0.0215141004203
e0237,128,297,kai,0.5,0.0237199707031,0.0202536124686,0.0159623763228,0.0238557016165,0.0227228277271,-0.0011328738894
e0238,128,336,kai,0.5,0.0237199707031,0.0202536124686,0.0159623763228,0.0243722371277,0.0189281154967,-0.005444121631
e0239,129,3,profile_choice,0.5,0.0723946965185,0.100852140013,0.276101203744,0.0203666878067,0.454616860696,0.434250172889
e0240,129,144,profile_choice,0.5,0.0723946965185,0.0639827540757,0.0780767543773,0.0271555837423,0.40474244572,0.377586861978
e0241,130,28,profile_choice,0.5,0.186600978585,0.184714574694,0.029767811343,0.171097679051,0.300495491299,0.129397812248
e0242,130,201,profile_choice,0.5,0.186600978585,0.184714574694,0.029767811343,0.171345244629,0.298676758403,0.127331513774
e0243,131,241,profile_choice,0.25,0.0625,0.0683797662522,0.193902439024,0.0647963988362,0.0456295766511,-0.0191668221851
e0244,131,55,profile_choice,0.25,0.0625,0.0624059597355,0.146703296703,0.0658336507568,0.0380094373504,-0.0278242134064
e0245,131,302,profile_choice,0.25,0.0625,0.0508345077601,0.0857142857143,0.0651075744124,0.0433435348609,-0.0217640395515
e0246,131,101,profile_choice,0.25,0.0625,0.0683797662522,0.193902439024,0.0647963988362,0.0456295766511,-0.0191668221851
e0247,132,64,forced,1,0.0440504051226,0.0502225171105,0.129377705427,0.0277545673775,0.163767275405,0.136012708027
e0248,133,266,combat,0.833,0.0210544773082,0.0279781153935,0.087334224389,0.0122260465764,0.0859122718727,0.0736862252963
e0249,133,Death,combat,0.167,0.00422100565483,0.00560905794803,0.0175087820803,0.0047955681464,0,-0.0047955681464
e0250,134,305,profile_choice,0.5,0.0683841796875,0.0635707611933,0.0473132142857,0.071842425237,0.0429782852298,-0.0288641400072
e0251,134,40,profile_choice,0.5,0.0683841796875,0.0815939904929,0.141663285385,0.071842425237,0.0429782852298,-0.0288641400072
e0252,135,223,profile_choice,0.5,0.0359473535475,0.035339667806,0.0795931181523,0.0130110183662,0.204448433799,0.191437415433
e0253,135,4,profile_choice,0.5,0.0359473535475,0.0520524075647,0.167915427827,0.0136172698036,0.199994626279,0.186377356475
e0254,136,313,combat,0.833,0.0155631082031,0.0224454312078,0.0639516386634,0.0159058377222,0.0130452563431,-0.0028605813791
e0255,136,Death,combat,0.167,0.00312009492187,0.0044998643598,0.0128210368029,0.00354480165265,0,-0.00354480165265
e0256,137,23,forced,1,0.00350907955137,0.00409107213884,0.00954811432696,0.00203767442939,0.0143187119788,0.0122810375494
e0257,138,291,combat,0.833,0.0520625,0.0520625,0.062475,0.0546953444641,0.0327203892041,-0.02197495526
e0258,138,Death,combat,0.167,0.0104375,0.0104375,0.012525,0.0118582505263,0,-0.0118582505263
e0259,139,66,forced,1,0.082553602494,0.101345051987,0.179657687457,0,0.689031101579,0.689031101579
e0260,140,14,profile_choice,0.25,0.04101171875,0.0387585440053,0.0111469958847,0.0409489368188,0.0414729442749,0.0005240074561
e0261,140,252,profile_choice,0.25,0.04101171875,0.0387585440053,0.0111469958847,0.0378193163632,0.0644646045976,0.0266452882344
e0262,140,215,profile_choice,0.25,0.04101171875,0.0387585440053,0.0111469958847,0.0409489368188,0.0414729442749,0.0005240074561
e0263,140,36,profile_choice,0.25,0.04101171875,0.0499809454654,0.116346975308,0.0399057300002,0.0491368310492,0.009231101049
e0264,141,56,profile_choice,0.5,0.25,0.25,0,0.233719293784,0.36960570697,0.135886413186
e0265,141,333,profile_choice,0.5,0.25,0.25,0,0.260534022841,0.172612125513,-0.087921897328
e0266,142,58,profile_choice,0.333333333333,0.0510803964759,0.048639681086,0.117631236176,0.025091344897,0.242008163757,0.21691681886
e0267,142,135,profile_choice,0.333333333333,0.0510803964759,0.0719577693794,0.242180256116,0.0189191050656,0.287352333649,0.268433228583
e0268,142,102,profile_choice,0.333333333333,0.0510803964759,0.0500612507599,0.140529235908,0.0333782767878,0.181128473757,0.147750196969
e0269,143,149,forced,1,0.0180990656252,0.0142855676312,0.0424103462855,0.00914025562797,0.0839146874482,0.0747744318202
e0270,144,63,profile_choice,0.5,0.0633453594537,0.0623595376938,0.13974030513,0.021011033603,0.374353180939,0.353342147336
e0271,144,217,profile_choice,0.5,0.0633453594537,0.0893419241057,0.211906411709,0.0265112379461,0.333946099071,0.307434861125
e0272,145,165,forced,1,0.0168503219754,0.0163797263094,0.0261754282403,0,0.140640693584,0.140640693584
e0273,146,154,forced,1,0.0789921031104,0.0884785109466,0.205169338326,0.0897444932488,0,-0.0897444932488
e0274,147,42,profile_choice,0.5,0.163341192739,0.162619704105,0.046059445665,0.149553670757,0.264630798489,0.115077127732
e0275,147,28,profile_choice,0.5,0.163341192739,0.162619704105,0.046059445665,0.149770377321,0.263038770395,0.113268393074
e0276,148,81,profile_choice,0.333333333333,0.0512901183373,0.0341879672988,0.0893313001167,0.042863763412,0.113194075368,0.070330311956
e0277,148,320,profile_choice,0.333333333333,0.0512901183373,0.0422035451098,0.110589488433,0.0479033901691,0.0761706125553,0.0282672223862
e0278,148,199,profile_choice,0.333333333333,0.0512901183373,0.0355642106938,0.0851752103406,0.042863763412,0.113194075368,0.070330311956
e0279,149,256,forced,1,0.0482521089567,0.0548732927672,0.122529978559,0.0243679215042,0.223716556737,0.199348635233
e0280,150,83,forced,1,0.00898683838687,0.00699952654291,0.013605122182,0.00248255842812,0.0567703308518,0.0542877724237
e0281,151,87,kai,0.5,0.00780959766303,0.0107559351582,0.0308920742125,0.00256323901252,0.0463518099656,0.0437885709531
e0282,151,337,profile_choice,0.5,0.00780959766303,0.0107559351582,0.0308920742125,0.00571793881634,0.0231759049828,0.0174579661665
e0283,152,49,profile_choice,0.5,0.00791816993171,0.0067667457991,0.0211566136039,0.00643814872189,0.0187911001832,0.0123529514613
e0284,152,231,profile_choice,0.5,0.00791816993171,0.005101866619,0.00750047884599,0.00388030771824,0.0375822003664,0.0337018926482
e0285,153,202,profile_choice,0.333333333333,0.0208143106191,0.0238428009236,0.0950816494334,0.0102242559292,0.0986138213544,0.0883895654252
e0286,153,135,profile_choice,0.333333333333,0.0208143106191,0.0154343059912,0.0427364400497,0.00770918310425,0.11709072643,0.109381543326
e0287,153,329,profile_choice,0.333333333333,0.0208143106191,0.0278034353057,0.114216771329,0.0136010264,0.073806481054,0.060205454654
e0288,154,Death,outcome,1,0.0789921031104,0.0884785109466,0.205169338326,0.0897444932488,0,-0.0897444932488
e0289,155,70,forced,1,0.161130859375,0.148404837879,0.138544164609,0.148588236053,0.253274855448,0.104686619395
e0290,156,294,profile_choice,0.5,0.00935754547033,0.0117596080299,0.0737522450331,0.00307130106388,0.0555392464631,0.0524679453992
e0291,156,245,profile_choice,0.5,0.00935754547033,0.0117596080299,0.0737522450331,0.00307130106388,0.0555392464631,0.0524679453992
e0292,157,30,profile_choice,0.5,0.248227309479,0.25198348125,0.18229206352,0.22857544391,0.392599134849,0.164023690939
e0293,157,167,profile_choice,0.5,0.248227309479,0.259240688361,0.262633210381,0.231836658641,0.368640721234,0.136804062593
e0294,158,106,forced,1,0.000724375457764,0.00143513337496,0.00548490608852,0.000718210758236,0.000769664233044,5.1453474808e-05
e0295,159,191,profile_choice,0.5,0.00550630064032,0.00868885448555,0.0329950294037,0.00567552938362,0.00426306688788,-0.00141246249574
e0296,159,234,profile_choice,0.5,0.00550630064032,0.00868885448555,0.0329950294037,0.00625581724227,0,-0.00625581724227
e0297,160,286,random,0.5,0.0179736767737,0.0205974264958,0.0507220923671,0.0204202502575,0,-0.0204202502575
e0298,160,10,random,0.5,0.0179736767737,0.0205974264958,0.0507220923671,0.00496511685625,0.113540661704,0.108575544848
e0299,161,209,forced,1,0.0252754829631,0.0224752551305,0.0315289320187,0.0146771267423,0.103135980639,0.0884588538967
e0300,162,258,kai,0.5,0.0189364715004,0.0212557740912,0.0422760834505,0.0195467268095,0.0144532496602,-0.0050934771493
e0301,162,127,kai,0.5,0.0189364715004,0.0212557740912,0.0422760834505,0.0215141004203,0,-0.0215141004203
e0302,163,321,forced,1,0.0224670959672,0.0381664557245,0.170608194882,0.00737407218219,0.133347530524,0.125973458342
e0303,164,308,forced,1,2.55803555117e-05,3.14917330574e-05,0.000110195269702,1.2918401053e-05,0.000118601014109,0.000105682613056
e0304,165,212,forced,1,0.0168503219754,0.0163797263094,0.0261754282403,0,0.140640693584,0.140640693584
e0305,166,104,forced,1,0.00898683838687,0.00802010072564,0.0188498501089,0.00558323208312,0.0339913273081,0.028408095225
e0306,167,178,kai,0.5,0.131823359037,0.137366137865,0.134894630128,0.123118955582,0.195769991033,0.072651035451
e0307,167,88,profile_choice,0.25,0.0659116795185,0.0574374687299,0.0577556684237,0.0615594777908,0.0978849955163,0.0363255177255
e0308,167,264,profile_choice,0.25,0.0659116795185,0.0799286691347,0.184800828644,0.0615594777908,0.0978849955163,0.0363255177255
e0309,168,64,forced,1,0.132151215368,0.142209438408,0.299314731722,0.0832637021326,0.491301826214,0.408038124081
e0310,169,137,combat,0.4165,0.00350907955137,0.00409107213884,0.00954811432696,0.00203767442939,0.0143187119788,0.0122810375494
e0311,169,23,escape,0.5,0.00421258049384,0.00491125106703,0.0114623221211,0.00244618779039,0.0171893301066,0.0147431423162
e0312,169,Death,combat,0.0835,0.000703500942472,0.000820178928195,0.00191420779423,0.000799261357733,0,-0.000799261357733
e0313,170,319,combat,0.833,0.216836710704,0.231630848114,0.161419766265,0.201094404349,0.332487079677,0.131392675328
e0314,170,Death,combat,0.167,0.0434714654113,0.0464373969207,0.0323614657459,0.0493887930629,0,-0.0493887930629
e0315,171,303,forced,1,0.0637028509663,0.0493983917086,0.121229097115,0.0372062075739,0.258359625877,0.221153418303
e0316,172,114,kai,0.5,0.00188456520822,0.00218046333081,0.00745235085527,0.00105104090695,0.0080080258252,0.00695698491825
e0317,172,239,profile_choice,0.25,0.00094228260411,0.000627950524679,0.00203865198635,0.000525520453474,0.0040040129126,0.00347849245913
e0318,172,29,profile_choice,0.25,0.00094228260411,0.00155251280614,0.00663262386882,0.000759290362229,0.00228662947518,0.00152733911295
e0319,173,158,state_condition,0.5,0.000724375457764,0.00143513337496,0.00548490608852,0.000718210758236,0.000769664233044,5.1453474808e-05
e0320,173,259,state_condition,0.5,0.000724375457764,0.00143513337496,0.00548490608852,0.000822977308099,0,-0.000822977308099
e0321,174,190,forced,1,0.0168503219754,0.012836809339,0.0194011061137,0.00553055413664,0.100010647893,0.0944800937564
e0322,175,182,kai,0.5,0.0134802575803,0.0104956333166,0.0180341506272,0.00442444330931,0.0800085183142,0.0755840750049
e0323,175,41,profile_choice,0.25,0.00674012879015,0.00468235204469,0.00946016891104,0.00221222165466,0.0400042591571,0.0377920375024
e0324,175,116,profile_choice,0.25,0.00674012879015,0.00581328127195,0.0164752902805,0.00221222165466,0.0400042591571,0.0377920375024
e0325,176,253,profile_choice,0.5,0.0197480257776,0.0167139635324,0.0666257409669,0.0120543426183,0.0762694322361,0.0642150896178
e0326,176,126,profile_choice,0.5,0.0197480257776,0.0171519051999,0.0759201325947,0.0113186205906,0.0816743914618,0.0703557708712
e0327,177,83,forced,1,0.00898683838687,0.00766645054532,0.0164945442237,0.00248255842812,0.0567703308518,0.0542877724237
e0328,178,88,profile_choice,0.5,0.0659116795185,0.0599037561636,0.108128550243,0.0615594777908,0.0978849955163,0.0363255177255
e0329,178,264,profile_choice,0.5,0.0659116795185,0.077462381701,0.200579452318,0.0615594777908,0.0978849955163,0.0363255177255
e0330,179,318,profile_choice,0.5,0.0177374914274,0.0101969489645,0.0158501082939,0.00582173781194,0.105276208504,0.0994544706921
e0331,179,51,profile_choice,0.5,0.0177374914274,0.0192416716464,0.0589552618236,0.00582173781194,0.105276208504,0.0994544706921
e0332,180,62,combat,0.4165,0.0168435818466,0.0159316272115,0.0189155101863,0.00552834191499,0.0999706436336,0.0944423017186
e0333,180,22,escape,0.5,0.0202203863705,0.019125602895,0.0227076953017,0.00331833248199,0.144390804886,0.141072472404
e0334,180,Death,combat,0.0835,0.00337680452387,0.00319397568346,0.00379218511538,0.00383645451712,0,-0.00383645451712
e0335,181,288,forced,1,0.0168503219754,0.0163797263094,0.0261754282403,0.00553055413664,0.100010647893,0.0944800937564
e0336,182,174,forced,1,0.0134802575803,0.0104956333166,0.0180341506272,0.00442444330931,0.0800085183142,0.0755840750049
e0337,183,97,profile_choice,0.5,0.0881008102452,0.0720531476053,0.169550715497,0.0909399868674,0.0672428866018,-0.0236971002656
e0338,183,200,profile_choice,0.5,0.0881008102452,0.0719322588811,0.178833840148,0.0678558677413,0.236829657054,0.168973789313
e0339,184,64,forced,1,0.0149069324085,0.0144797396868,0.0299913248646,0.00939231906661,0.0554198695425,0.0460275504759
e0340,185,Death,outcome,1,0.0220357000391,0.0245159944355,0.0583297880684,0.0250351953616,0,-0.0250351953616
e0341,186,106,forced,1,0.0455546875,0.0584061540981,0.142372222222,0.0451670004829,0.0484028182353,0.0032358177524
e0342,187,186,profile_choice,0.5,0.0065078125,0.00427363094993,0.0130122222222,0.00645242864041,0.00691468831933,0.00046225967892
e0343,187,228,profile_choice,0.5,0.0065078125,0.00588366071673,0.0184022222222,0.00641508119442,0.00718906018144,0.00077397898702
e0344,188,303,forced,1,0.111479989191,0.145695865194,0.390001079885,0.0651108632544,0.452129345285,0.387018482031
e0345,189,118,forced,1,0.00216706153293,0.00244186533984,0.00777100685319,0.00109439331194,0.0100473855934,0.00895299228146
e0346,190,20,profile_choice,0.5,0.0149754428169,0.00948409168487,0.0178769140828,0.00491518781304,0.0888827964706,0.0839676086576
e0347,190,273,profile_choice,0.5,0.0149754428169,0.0198161688959,0.110620940998,0.00491518781304,0.0888827964706,0.0839676086576
e0348,191,24,combat,0.4165,0.00688012265008,0.00935307334703,0.0307553608112,0.00607578006825,0.0127892006636,0.00671342059535
e0349,191,234,escape,0.5,0.00825945096048,0.0112281792881,0.036921201454,0.00938372586341,0,-0.00938372586341
e0350,191,Death,combat,0.0835,0.0013793283104,0.00187510594112,0.00616584064282,0.00156708221919,0,-0.00156708221919
e0351,192,171,profile_choice,0.5,0.0477771382247,0.0393700511034,0.105511036515,0.0279046556804,0.193769719408,0.165865063728
e0352,192,120,profile_choice,0.5,0.0477771382247,0.0336632172118,0.0578975091094,0.0366966215355,0.129179812939,0.0924831914035
e0353,193,253,profile_choice,0.5,0.0164501054727,0.0320107965349,0.130796120716,0.0100412674011,0.0635324370527,0.0534911696516
e0354,193,126,profile_choice,0.5,0.0164501054727,0.0134815344296,0.045206237433,0.00942841095195,0.0680347680877,0.0586063571357
e0355,194,208,profile_choice,0.5,0.0839445471969,0.123551180199,0.367393479763,0.0789452779251,0.120671524986,0.0417262470609
e0356,194,148,profile_choice,0.5,0.0839445471969,0.0564465757574,0.0915232994188,0.0729028461501,0.165062063988,0.0921592178379
e0357,195,59,profile_choice,0.5,0.0115900073242,0.0121878944337,0.0317903309053,0.0115961386816,0.0115449634957,-5.11751859e-05
e0358,195,106,profile_choice,0.5,0.0115900073242,0.00786789853583,0.00907468657404,0.0114913721318,0.0123146277287,0.0008232555969
e0359,196,332,profile_choice,0.5,0.0180986741296,0.0131334322895,0.0283964652345,0,0.151060026406,0.151060026406
e0360,196,144,profile_choice,0.5,0.0180986741296,0.0184022215329,0.044176192599,0.00678889593558,0.10118561143,0.0943967154944
e0361,197,172,forced,1,0.00376913041644,0.00436092666163,0.0149047017105,0.00233585172265,0.014298668213,0.0119628164903
e0362,198,7,profile_choice,0.5,0.00791816993171,0.00761273910639,0.0218577296422,0.00269879691766,0.0462621330868,0.0435633361691
e0363,198,152,profile_choice,0.5,0.00791816993171,0.00568536969758,0.0135131245559,0.00515922822006,0.0281866502748,0.0230274220547
e0364,199,81,forced,1,0.0512901183373,0.0355642106938,0.0851752103406,0.042863763412,0.113194075368,0.070330311956
e0365,200,168,kai,0.5,0.132151215368,0.142209438408,0.299314731722,0.0832637021326,0.491301826214,0.408038124081
e0366,200,78,profile_choice,0.5,0.132151215368,0.142209438408,0.299314731722,0.120303901091,0.219187144947,0.098883243856
e0367,201,238,profile_choice,0.333333333333,0.0742222379806,0.0733666460812,0.0095760193341,0.068075353747,0.119380133754,0.051304780007
e0368,201,15,profile_choice,0.333333333333,0.0742222379806,0.0733666460812,0.0095760193341,0.0682821438179,0.117860956865,0.0495788130471
e0369,201,130,profile_choice,0.333333333333,0.0742222379806,0.0733666460812,0.0095760193341,0.0681048951857,0.119163108484,0.0510582132983
e0370,202,58,forced,1,0.0208143106191,0.0238428009236,0.0950816494334,0.0102242559292,0.0986138213544,0.0883895654252
e0371,203,80,state_condition,0.5,0.00123671916621,0.000883525564869,0.00160552812823,0.000421518343577,0.0072255669115,0.00680404856792
e0372,203,344,state_condition,0.5,0.00123671916621,0.000883525564869,0.00160552812823,0.00140506114526,0,-0.00140506114526
e0373,204,111,forced,1,5.11607110233e-05,5.25401479274e-05,0.000183460520126,2.5836802106e-05,0.000237202028219,0.000211365226113
e0374,205,181,random,0.5,0.00449341919343,0.00480136217611,0.0107620468134,0.00147481443644,0.0266695061047,0.0251946916683
e0375,205,145,random,0.5,0.00449341919343,0.00480136217611,0.0107620468134,0,0.0375041849559,0.0375041849559
e0376,206,224,forced,1,0.000102321422047,0.000105080295855,0.000366921040252,5.16736042121e-05,0.000474404056437,0.000422730452225
e0377,207,30,forced,1,0.0875508793081,0.0862623144679,0.0052864954745,0.0806195786617,0.138471466108,0.0578518874463
e0378,208,148,profile_choice,0.4165,0.069925807815,0.055509147345,0.112599009549,0.060728070843,0.137496699302,0.076768628459
e0379,208,320,profile_choice,0.4165,0.069925807815,0.0944289833664,0.258350014605,0.0653085499359,0.103846350669,0.0385378007331
e0380,208,Death,combat,0.167,0.0280374787638,0.0300596252447,0.0629553561812,0.0318539350713,0,-0.0318539350713
e0381,209,23,forced,1,0.0463299602713,0.0504533705239,0.104195444117,0.0269031733187,0.189048252512,0.162145079193
e0382,210,332,profile_choice,0.5,0.00230854244359,0.00213393552875,0.00536616400478,0,0.0192681784307,0.0192681784307
e0383,210,37,profile_choice,0.5,0.00230854244359,0.00329386994066,0.0153731425153,0,0.0192681784307,0.0192681784307
e0384,211,244,kai,0.5,0.00289750183105,0.00409701467815,0.0136477986581,0.00287284303295,0.00307865693218,0.00020581389923
e0385,211,173,profile_choice,0.25,0.00144875091553,0.00287026674992,0.0109698121771,0.00154118806634,0.000769664233044,-0.000771523833296
e0386,211,106,profile_choice,0.25,0.00144875091553,0.00122674792823,0.00299553871803,0.00143642151647,0.00153932846609,0.00010290694962
e0387,212,350,forced,1,0.0168503219754,0.0163797263094,0.0261754282403,0,0.140640693584,0.140640693584
e0388,213,331,forced,1,0.332600888213,0.326464948665,0.115285545778,0.334504103984,0.318618972145,-0.015885131839
e0389,214,125,forced,1,0.0347083333333,0.0347083333333,0.04165,0.0343009104109,0.0377014532894,0.0034005428785
e0390,215,346,profile_choice,0.5,0.0351484375,0.030463361463,0.0550000925926,0.0350946312501,0.035543723458,0.0004490922079
e0391,215,14,profile_choice,0.5,0.0351484375,0.0314883964283,0.0471942027984,0.0350946312501,0.035543723458,0.0004490922079
e0392,216,264,forced,1,0.0659116795185,0.0586706124468,0.0711430614402,0.0615594777908,0.0978849955163,0.0363255177255
e0393,217,91,profile_choice,0.5,0.0316726797268,0.0265962176079,0.0473872629772,0.0157160502754,0.148897566723,0.133181516448
e0394,217,7,profile_choice,0.5,0.0316726797268,0.0627457064978,0.187936186871,0.0107951876706,0.185048532347,0.174253344676
e0395,218,75,forced,1,0.0179736767737,0.0260262037823,0.0839577139137,0.00711176062048,0.09777040938,0.0906586487595
e0396,219,Death,outcome,1,0.0195239941576,0.017578796676,0.0206285897965,0.0221815965504,0,-0.0221815965504
e0397,220,24,combat,0.4165,0.0229337421669,0.0196064060265,0.0440780808487,0.0202526002275,0.0426306688788,0.0223780686513
e0398,220,234,escape,0.5,0.0275315032016,0.0235371020727,0.0529148629635,0.0312790862114,0,-0.0312790862114
e0399,220,Death,combat,0.0835,0.00459776103467,0.00393069604613,0.00883678211491,0.0052236073973,0,-0.0052236073973
e0400,221,318,forced,1,0.0252026053205,0.044460804491,0.188460232641,0.00827191155832,0.149583425787,0.141311514229
e0401,222,67,kai,0.5,0.1875,0.1875,0.075,0.172904770496,0.294723404199,0.121818633703
e0402,222,140,profile_choice,0.25,0.09375,0.09375,0.0375,0.0912217849325,0.112323454156,0.0211016692235
e0403,222,252,profile_choice,0.25,0.09375,0.09375,0.0375,0.0864523852479,0.1473617021,0.0609093168521
e0404,223,75,profile_choice,0.5,0.0179736767737,0.022011706442,0.067166171131,0.00711176062048,0.09777040938,0.0906586487595
e0405,223,175,profile_choice,0.5,0.0179736767737,0.013327961364,0.0232696060342,0.00589925774575,0.106678024419,0.100778766673
e0406,224,153,forced,1,0.0624429318572,0.0670805422205,0.147124585309,0.0315344654335,0.289511028838,0.257976563405
e0407,225,187,profile_choice,0.5,0.013015625,0.0101572916667,0.0267866666667,0.0128675098348,0.0141037485008,0.001236238666
e0408,225,39,profile_choice,0.5,0.013015625,0.0107289583333,0.0312375,0.0128301623888,0.0143781203629,0.0015479579741
e0409,226,277,random,0.5,0.0132478515625,0.0126602236022,0.0214208139114,0.0137555306752,0.00951820259108,-0.00423732808412
e0410,226,338,random,0.5,0.0132478515625,0.0126602236022,0.0214208139114,0.0137555306752,0.00951820259108,-0.00423732808412
e0411,227,271,combat,0.4165,3.00860376155e-05,4.11936893105e-05,0.000138819144967,3.41813433667e-05,0,-3.41813433667e-05
e0412,227,348,combat,0.4165,3.00860376155e-05,4.11936893105e-05,0.000138819144967,1.51938271474e-05,0.000139491203322,0.000124297376175
e0413,227,Death,combat,0.167,1.20633092e-05,1.65170374906e-05,5.56609776938e-05,1.37053645672e-05,0,-1.37053645672e-05
e0414,228,140,profile_choice,0.5,0.02928515625,0.0225256320159,0.0476691358025,0.0284954050683,0.0350870389919,0.0065916339236
e0415,228,215,profile_choice,0.5,0.02928515625,0.023193213886,0.050149382716,0.0292403256815,0.0296145026411,0.0003741769596
e0416,229,267,profile_choice,0.4165,0.0520625,0.062036832211,0.16028939394,0.0514513656163,0.0565521799342,0.0051008143179
e0417,229,125,profile_choice,0.4165,0.0520625,0.042088167789,0.106018181819,0.0514513656163,0.0565521799342,0.0051008143179
e0418,229,Death,combat,0.167,0.020875,0.020875,0.02505,0.0237165010527,0,-0.0237165010527
e0419,230,179,forced,1,0.0028072636411,0.00352788240896,0.0221256735099,0.000921390319165,0.0166617739389,0.0157403836197
e0420,231,94,combat,0.20825,0.00164895888828,0.00106246372341,0.00156197471968,0.000562024458103,0.00963408921534,0.00907206475724
e0421,231,203,combat,0.20825,0.00164895888828,0.00106246372341,0.00156197471968,0.00121771965922,0.00481704460767,0.00359932494845
e0422,231,7,escape,0.5,0.00395908496586,0.0025509333095,0.00375023942299,0.00134939845883,0.0231310665434,0.0217816680846
e0423,231,Death,combat,0.0835,0.000661167189298,0.000426005862687,0.00062628998364,0.000751165142082,0,-0.000751165142082
e0424,232,180,profile_choice,0.5,0.00449341919343,0.00327385583199,0.00585906046119,0.00140923654601,0.0271512720578,0.0257420355118
e0425,232,22,profile_choice,0.5,0.00449341919343,0.00403112537159,0.00966196418814,0.000737407218219,0.0320868455303,0.0313494383121
e0426,233,206,forced,1,5.11607110233e-05,5.25401479274e-05,0.000183460520126,2.5836802106e-05,0.000237202028219,0.000211365226113
e0427,234,Death,outcome,1,0.0672167884916,0.0717013796239,0.170559351712,0.0763663250307,0,-0.0763663250307
e0428,235,254,kai,0.5,0.0789921031104,0.0884785109466,0.205169338326,0.0700403999985,0.144755514419,0.0747151144205
e0429,235,32,profile_choice,0.25,0.0394960515552,0.0442392554733,0.102584669163,0.0251681533741,0.144755514419,0.119587361045
e0430,235,146,profile_choice,0.25,0.0394960515552,0.0442392554733,0.102584669163,0.0448722466244,0,-0.0448722466244
e0431,236,104,forced,1,0.00449341919343,0.00401005036282,0.00942492505445,0.00279161604156,0.016995663654,0.0142040476124
e0432,237,265,random,0.5,0.0437957100393,0.0487735642256,0.107079007869,0.0221173840384,0.203054864579,0.180937480541
e0433,237,72,random,0.5,0.0437957100393,0.0487735642256,0.107079007869,0.02673322893,0.169144702194,0.142411473264
e0434,238,42,profile_choice,0.5,0.0679499361794,0.069754106417,0.0644305866668,0.0622143270351,0.110086412172,0.0478720851369
e0435,238,68,profile_choice,0.5,0.0679499361794,0.0655788891367,0.0272419198587,0.0624306868678,0.108496931322,0.0460662444542
e0436,239,34,profile_choice,0.5,0.00650378611324,0.00555451384604,0.0128577721837,0.00396995968146,0.0251184639836,0.0211485043021
e0437,239,118,profile_choice,0.5,0.00650378611324,0.00503339378385,0.0200079460089,0.00328449373331,0.0301542184677,0.0268697247344
e0438,240,79,forced,1,5.11607110233e-05,5.25401479274e-05,0.000183460520126,2.5836802106e-05,0.000237202028219,0.000211365226113
e0439,241,349,forced,1,0.0625,0.0683797662522,0.193902439024,0.0647963988362,0.0456295766511,-0.0191668221851
e0440,242,166,kai,0.5,0.00898683838687,0.00802010072564,0.0188498501089,0.00558323208312,0.0339913273081,0.028408095225
e0441,242,9,kai,0.5,0.00898683838687,0.00802010072564,0.0188498501089,0.00789667860592,0.016995663654,0.00909898504808
e0442,243,97,forced,1,0.047341178751,0.0416824964123,0.0364403993295,0.0488668170238,0.0361331241505,-0.0127336928733
e0443,244,93,forced,1,0.00289750183105,0.00409701467815,0.0136477986581,0.00287284303295,0.00307865693218,0.00020581389923
